code,performanceExpPubDate,performanceExpStatDate,performanceExpUpdateDate,performanceExpressTotalAsset,performanceExpressNetAsset,performanceExpressEPSChgPct,performanceExpressROEWa,performanceExpressEPSDiluted,performanceExpressGRYOY,performanceExpressOPYOY
sz.000999,2010-02-23,2009-12-31,2010-02-23,5632200840.760000,3686209444.390000,0.215475,0.000000,0.720000,3.789903,0.397550
sz.001696,2010-03-09,2009-12-31,2010-03-09,2510575300.000000,1710052500.000000,0.185135,24.350000,0.630000,0.037801,0.553294
sz.001696,2010-08-20,2010-06-30,2010-08-20,2749836958.800000,1856971175.000000,-0.011969,9.940000,0.170000,23.762515,-0.071337
sz.002001,2010-02-26,2009-12-31,2010-02-26,4218554600.000000,2790119800.000000,-1.015864,44.550000,3.000000,-0.164193,-0.255384
sz.002002,2010-02-26,2009-12-31,2010-02-26,367156486.230000,157093194.940000,0.831646,6.280000,0.057300,-0.465935,-0.860422
sz.002003,2010-02-08,2009-12-31,2010-02-08,1467712900.000000,957515400.000000,0.092189,18.950000,0.870000,0.085103,0.037329
sz.002003,2010-07-29,2010-06-30,2010-07-29,1835564214.300000,1020290564.900000,0.203638,9.800000,0.480000,0.401727,0.764326
sz.002004,2010-02-27,2009-12-31,2010-02-27,1143072317.950000,837660009.750000,0.251888,15.960000,0.970000,-0.065118,0.310019
sz.002005,2010-02-27,2009-12-31,2010-02-27,2213941436.690000,648575092.960000,0.344654,7.840000,0.150000,-0.237941,2.063241
sz.002006,2010-02-27,2009-12-31,2010-02-27,1336935655.350000,315491981.500000,0.504633,8.320000,0.170000,0.063795,1.115588
sz.002006,2010-07-29,2010-06-30,2010-07-29,1264107809.280000,324445296.710000,0.234560,3.280000,0.070000,1.802976,1.372111
sz.002007,2010-02-26,2009-12-31,2010-02-26,2014596251.580000,1664886489.680000,1.169632,43.290000,1.689600,1.568580,2.602407
sz.002008,2010-02-26,2009-12-31,2010-02-26,4399701535.750000,1966431047.090000,-0.092421,3.630000,0.100000,0.138314,-0.517829
sz.002008,2010-07-30,2010-06-30,2010-07-30,5804755408.550000,2046277598.430000,0.124489,5.560000,0.162000,0.686642,3.810171
sz.002009,2010-02-24,2009-12-31,2010-02-24,1562947793.640000,489470312.260000,-0.226701,0.540000,0.010000,-0.292071,-0.988362
sz.002010,2010-02-26,2009-12-31,2010-02-26,1358145240.730000,695695571.970000,0.327012,22.260000,0.690000,-0.007111,0.885537
sz.002010,2010-07-28,2010-06-30,2010-07-28,1920054355.290000,1250674510.350000,0.090094,15.370000,0.360000,1.612901,0.324977
sz.002011,2010-01-22,2009-12-31,2010-01-22,3098105332.650000,1897281118.080000,0.025547,11.660000,0.475600,-0.120497,0.045588
sz.002012,2010-01-23,2009-12-31,2010-01-23,1080996160.450000,375621839.330000,0.196490,16.350000,0.320000,0.479698,1.621602
sz.002013,2010-01-20,2009-12-31,2010-01-20,744004678.180000,434851771.930000,0.060567,7.250000,0.238000,0.236067,0.386459
sz.002013,2010-07-21,2010-06-30,2010-07-21,748291629.700000,448645253.380000,0.017919,3.930000,0.104000,0.449641,0.294361
sz.002015,2010-07-28,2010-06-30,2010-07-28,1640364287.560000,500131358.150000,0.011433,2.540000,0.060000,0.287692,0.443205
sz.002017,2010-02-23,2009-12-31,2010-02-23,909830000.000000,700270000.000000,-0.051918,6.350000,0.200000,-0.088538,-0.316435
sz.002018,2010-02-26,2009-12-31,2010-02-26,1619184674.990000,719816601.950000,-0.680271,0.730000,0.020000,-0.370475,-0.922939
sz.002019,2010-01-29,2009-12-31,2010-01-29,1140705800.000000,913183400.000000,-0.049142,4.620000,0.150000,-0.154570,-0.451187
sz.002019,2010-07-24,2010-06-30,2010-07-24,1316097850.980000,884352755.900000,-0.119926,-0.800000,-0.030000,0.046847,-1.061073
sz.002020,2010-02-25,2009-12-31,2010-02-25,916554289.470000,303375489.670000,0.214827,1.356000,0.040000,0.039688,1.220673
sz.002020,2010-07-15,2010-06-30,2010-07-15,910223890.520000,310064695.780000,0.052754,2.290000,0.069000,0.223939,20.020650
sz.002021,2010-02-27,2009-12-31,2010-02-27,1993511200.000000,837430100.000000,-0.213696,-9.540000,-0.194000,-0.438066,-12.365892
sz.002021,2010-07-30,2010-06-30,2010-07-30,2068285400.000000,857463200.000000,0.068828,2.170000,0.040000,1.077015,5.182812
sz.002022,2010-02-26,2009-12-31,2010-02-26,925553150.470000,755430684.470000,0.092435,30.240000,0.500000,0.275671,0.282667
sz.002022,2010-07-30,2010-06-30,2010-07-30,946198127.210000,782268968.480000,0.020368,13.620000,0.220000,0.206579,0.047315
sz.002023,2010-02-25,2009-12-31,2010-02-25,863417942.580000,561270833.800000,0.105371,9.980000,0.293000,0.112256,0.877907
sz.002024,2010-02-27,2009-12-31,2010-02-27,35828372000.000000,14532098000.000000,0.152551,28.370000,0.640000,0.648843,0.307319
sz.002024,2010-07-31,2010-06-30,2010-07-31,39475673000.000000,16277990000.000000,0.101366,12.780000,0.280000,0.319049,0.549713
sz.002025,2010-02-26,2009-12-31,2010-02-26,1728345962.950000,1199173661.960000,0.021004,9.150000,0.320000,0.200093,-0.094527
sz.002025,2010-07-30,2010-06-30,2010-07-30,1809702893.740000,1219616666.910000,0.016186,4.470000,0.170000,0.299296,0.171247
sz.002026,2010-02-03,2009-12-31,2010-02-03,677470000.000000,527880000.000000,0.020282,6.060000,0.237000,0.036858,0.072743
sz.002027,2010-02-23,2009-12-31,2010-02-23,1126915500.000000,654246200.000000,-0.213121,-8.770000,-0.198300,-0.046032,-1.291336
sz.002028,2010-02-04,2009-12-31,2010-02-04,3860828723.040000,2862408867.770000,1.372991,38.050000,2.160000,0.234620,1.936899
sz.002028,2010-07-28,2010-06-30,2010-07-28,3568825031.760000,2806649380.940000,0.060823,0.000000,0.520000,0.006507,0.059760
sz.002029,2010-02-05,2009-12-31,2010-02-05,2061739583.340000,1360278638.870000,0.135775,15.000000,0.680000,0.202474,0.303962
sz.002030,2010-02-26,2009-12-31,2010-02-26,574360664.240000,370202002.340000,0.052414,13.630000,0.200000,0.336801,0.430999
sz.002030,2010-07-31,2010-06-30,2010-07-31,652080682.680000,389402064.420000,0.014104,0.000000,0.090000,0.215578,0.138205
sz.002032,2010-02-09,2009-12-31,2010-02-09,3268526449.760000,2146496935.450000,0.159423,14.740000,0.690000,0.136153,0.263636
sz.002033,2010-07-16,2010-06-30,2010-07-16,991511689.700000,600330008.900000,-0.135488,1.360000,0.060000,1.153029,-0.538827
sz.002034,2010-01-30,2009-12-31,2010-01-30,1261974618.200000,408328624.570000,0.963109,5.120000,0.250000,-0.191833,0.691068
sz.002034,2010-07-30,2010-06-30,2010-07-30,1198379523.290000,408955224.750000,0.063890,0.000000,0.020000,0.174335,2.213365
sz.002035,2010-02-25,2009-12-31,2010-02-25,880989500.000000,366100400.000000,0.387625,16.390000,0.320000,-0.019500,7.133296
sz.002036,2010-02-26,2009-12-31,2010-02-26,636783827.390000,332316892.540000,-0.047137,2.320000,0.040000,-0.076159,-0.623314
sz.002037,2010-02-25,2009-12-31,2010-02-25,1303902064.830000,543841830.200000,0.328696,14.580000,0.570000,0.355445,1.040299
sz.002038,2010-02-09,2009-12-31,2010-02-09,1037611500.000000,982901700.000000,0.170378,30.060000,1.047400,0.087734,0.237077
sz.002039,2010-02-24,2009-12-31,2010-02-24,14808941654.460000,598741099.000000,-0.487540,5.820000,0.240000,0.128059,-0.734700
sz.002040,2010-02-26,2009-12-31,2010-02-26,789149279.060000,528887451.390000,-0.019483,1.380000,0.030000,0.024833,-0.457800
sz.002040,2010-07-28,2010-06-30,2010-07-28,882952562.890000,543090521.440000,0.023672,0.000000,0.050000,0.080595,0.733732
sz.002041,2010-02-27,2009-12-31,2010-02-27,1565250080.930000,758212715.120000,0.516652,12.340000,0.531400,0.396217,2.611224
sz.002041,2010-07-31,2010-06-30,2010-07-31,1451287013.270000,871497479.420000,0.474722,17.950000,0.843200,0.475362,0.906562
sz.002043,2010-02-25,2009-12-31,2010-02-25,861146235.960000,411419107.650000,-0.024990,5.340000,0.120000,-0.069039,-0.713579
sz.002043,2010-07-13,2010-06-30,2010-07-13,900916900.000000,415585600.000000,0.026089,3.180000,0.070000,0.343035,3.264442
sz.002044,2010-02-27,2009-12-31,2010-02-27,448929627.570000,317918030.960000,0.037466,6.130000,0.120000,0.293454,0.736732
sz.002044,2010-07-29,2010-06-30,2010-07-29,443348653.660000,310574182.940000,0.006770,1.660000,0.032000,0.029234,0.288134
sz.002046,2010-01-19,2009-12-31,2010-01-19,713868300.000000,499852200.000000,0.040555,7.950000,0.360000,0.292208,0.091261
sz.002046,2010-07-09,2010-06-30,2010-07-09,822598200.000000,512104300.000000,0.004910,4.400000,0.210000,0.411040,-0.039536
sz.002047,2010-01-25,2009-12-31,2010-01-25,1243693000.000000,796600000.000000,0.094776,8.930000,0.250000,-0.159788,1.138614
sz.002048,2010-01-28,2009-12-31,2010-01-28,2804774035.650000,1412591379.630000,0.431696,31.490000,0.720000,0.031119,1.464748
sz.002048,2010-07-29,2010-06-30,2010-07-29,3713150323.360000,2370629069.190000,0.145307,10.060000,0.320000,3.411488,0.875247
sz.002049,2010-07-30,2010-06-30,2010-07-30,501318674.680000,418849683.710000,0.044859,5.440000,0.168200,0.419200,0.463746
sz.002050,2010-02-25,2009-12-31,2010-02-25,2454625100.000000,1254652800.000000,-0.075087,19.650000,0.900000,-0.172597,0.038570
sz.002051,2010-01-18,2009-12-31,2010-01-18,3180547500.000000,1148292200.000000,0.352444,0.000000,1.110000,0.680132,0.433319
sz.002051,2010-07-08,2010-06-30,2010-07-08,3743329100.000000,1258839700.000000,0.139715,0.000000,0.620000,0.096273,0.053649
sz.002052,2010-01-23,2009-12-31,2010-01-23,2758071314.310000,1250985456.830000,-0.175602,5.090000,0.160000,-0.052195,-0.827585
sz.002052,2010-07-15,2010-06-30,2010-07-15,3047492166.440000,1211103327.830000,-0.262792,-3.160000,-0.110000,0.137246,-1.869104
sz.002053,2010-02-25,2009-12-31,2010-02-25,2136513721.650000,953222654.790000,0.422863,2.240000,0.114000,0.084891,1.187374
sz.002054,2010-02-26,2009-12-31,2010-02-26,1560123300.000000,866504700.000000,0.299303,22.500000,0.760000,0.094724,0.605435
sz.002054,2010-07-31,2010-06-30,2010-07-31,1773788600.000000,1108753800.000000,0.026470,7.190000,0.310000,1.919832,0.099552
sz.002055,2010-01-20,2009-12-31,2010-01-20,989888940.050000,322910796.320000,0.038140,10.180000,0.235300,-0.089339,0.185315
sz.002056,2010-02-05,2009-12-31,2010-02-05,2773415458.100000,2414746897.640000,0.031254,6.930000,0.400000,-0.167603,0.054849
sz.002056,2010-07-31,2010-06-30,2010-07-31,3006454501.330000,2510875345.870000,0.184527,5.120000,0.310000,0.819819,1.545843
sz.002057,2010-02-03,2009-12-31,2010-02-03,361209583.560000,238638503.940000,0.191934,1.430000,0.040000,0.065021,1.189348
sz.002057,2010-07-22,2010-06-30,2010-07-22,382956897.490000,241624856.360000,0.056475,2.360000,0.070000,0.482400,9.974237
sz.002058,2010-02-11,2009-12-31,2010-02-11,242977403.010000,174399572.110000,-0.013066,4.520000,0.120000,0.006749,0.378835
sz.002058,2010-07-28,2010-06-30,2010-07-28,229713290.270000,174258519.940000,0.034967,2.070000,0.058000,0.009299,14.397505
sz.002059,2010-02-27,2009-12-31,2010-02-27,1272087867.450000,564539565.330000,-0.072638,2.010000,0.050000,-0.196446,-0.481294
sz.002060,2010-02-26,2009-12-31,2010-02-26,4420616700.000000,1392255600.000000,0.024048,6.170000,0.260000,0.371812,0.010212
sz.002061,2010-02-27,2009-12-31,2010-02-27,1649118651.580000,473743112.020000,0.891813,16.200000,0.507100,0.019281,1.979789
sz.002061,2010-07-24,2010-06-30,2010-07-24,1577104748.930000,490982287.450000,-0.046406,3.860000,0.133000,0.191914,-0.254373
sz.002062,2010-02-26,2009-12-31,2010-02-26,6111649300.000000,1526697200.000000,0.206527,22.470000,1.030000,0.243924,0.284609
sz.002062,2010-07-31,2010-06-30,2010-07-31,7375435300.000000,1593184400.000000,0.006912,7.930000,0.280000,0.063356,-0.003247
sz.002063,2010-02-26,2009-12-31,2010-02-26,609164259.950000,514263569.090000,0.210287,25.390000,0.580000,0.448870,0.624722
sz.002063,2010-07-23,2010-06-30,2010-07-23,648124810.340000,607588806.230000,0.279897,16.840000,0.370000,0.836095,3.025303
sz.002064,2010-01-18,2009-12-31,2010-01-18,1719477500.000000,1381140700.000000,-0.145926,8.160000,0.300000,0.177423,0.548695
sz.002064,2010-07-12,2010-06-30,2010-07-12,1796573000.000000,1520195700.000000,0.230069,12.200000,0.240000,0.602925,239.399613
sz.002065,2010-02-26,2009-12-31,2010-02-26,1975305175.480000,1294508864.940000,0.146227,20.220000,0.560000,0.334379,0.307120
sz.002065,2010-07-31,2010-06-30,2010-07-31,1865081606.610000,1428827073.590000,0.077668,9.740000,0.312600,0.218958,0.523858
sz.002066,2010-02-06,2009-12-31,2010-02-06,1158221100.000000,532816400.000000,0.019259,9.340000,0.351200,0.169113,-0.247102
sz.002066,2010-07-13,2010-06-30,2010-07-13,1496933400.000000,541944300.000000,0.040937,3.520000,0.165100,0.600460,0.586666
sz.002067,2010-01-28,2009-12-31,2010-01-28,3792145244.340000,1717422405.060000,0.612231,0.000000,0.080000,-0.051237,1.044527
sz.002071,2010-02-24,2009-12-31,2010-02-24,593632600.000000,356352200.000000,0.084315,0.580000,0.020000,-0.126539,1.219652
sz.002071,2010-07-30,2010-06-30,2010-07-30,563393500.000000,350061200.000000,0.137757,2.830000,0.054000,0.475275,2.724240
sz.002072,2010-02-27,2009-12-31,2010-02-27,1493726331.930000,314631510.280000,-0.317428,-29.540000,-0.620000,-0.093675,-1.053565
sz.002072,2010-07-30,2010-06-30,2010-07-30,1581360302.510000,293709958.410000,0.209684,-4.240000,-0.072000,0.366442,0.709946
sz.002073,2010-01-23,2009-12-31,2010-01-23,2828447700.000000,2051659600.000000,0.142343,17.240000,0.620000,0.251103,0.426382
sz.002073,2010-07-21,2010-06-30,2010-07-21,3213695722.940000,2148812366.490000,0.053165,6.900000,0.200000,0.259289,0.279334
sz.002074,2010-02-09,2009-12-31,2010-02-09,798380490.210000,379202153.740000,-0.042238,9.060000,0.240000,-0.141058,-0.265564
sz.002074,2010-07-29,2010-06-30,2010-07-29,820361447.940000,398503324.570000,0.011086,5.100000,0.140000,0.217887,-0.152217
sz.002075,2010-02-27,2009-12-31,2010-02-27,790498285.390000,-243468108.870000,0.848263,-113.310000,-0.440000,-0.974013,0.770508
sz.002076,2010-02-26,2009-12-31,2010-02-26,502281700.000000,385820400.000000,-0.018779,2.660000,0.054900,-0.092147,0.467706
sz.002077,2010-02-25,2009-12-31,2010-02-25,2322110686.580000,656289654.420000,-0.006707,0.080000,0.002200,0.022894,-18.862484
sz.002078,2010-02-26,2009-12-31,2010-02-26,9048739000.000000,2999450700.000000,0.506687,16.120000,0.960000,0.042543,19.007951
sz.002079,2010-02-08,2009-12-31,2010-02-08,705802589.090000,500838996.810000,0.078218,0.000000,0.139000,0.058701,1.237157
sz.002080,2010-02-23,2009-12-31,2010-02-23,2596977480.430000,804383706.420000,0.095302,14.360000,0.720000,0.497674,1.402627
sz.002080,2010-07-14,2010-06-30,2010-07-14,3498520680.140000,887287109.220000,0.386809,9.710000,0.550000,0.811754,2.301157
sz.002081,2010-01-21,2009-12-31,2010-01-21,2764532000.000000,901637700.000000,0.293004,23.890000,0.950000,0.237351,0.536869
sz.002081,2010-07-30,2010-06-30,2010-07-30,2805587182.490000,936090518.120000,0.163384,12.710000,0.370000,0.462748,0.830079
sz.002083,2010-02-26,2009-12-31,2010-02-26,6620544624.000000,2529121558.000000,-0.010811,4.440000,0.120000,0.010098,-0.140122
sz.002083,2010-07-24,2010-06-30,2010-07-24,6974987633.000000,2616938485.000000,0.027828,3.370000,0.090000,0.305778,0.550917
sz.002084,2010-02-27,2009-12-31,2010-02-27,1483779924.640000,739897008.410000,-0.136850,2.190000,0.070000,-0.148635,-0.616471
sz.002085,2010-02-10,2009-12-31,2010-02-10,1521159900.000000,835969700.000000,0.156391,8.080000,0.230000,-0.071476,2.707313
sz.002086,2010-02-25,2009-12-31,2010-02-25,1625370100.000000,1086888200.000000,0.041881,5.260000,0.230000,-0.154561,0.294225
sz.002089,2010-07-28,2010-06-30,2010-07-28,1199669564.440000,821688712.000000,0.061647,9.240000,0.220800,0.141589,0.355308
sz.002090,2010-02-26,2009-12-31,2010-02-26,724947654.160000,460937937.910000,0.009508,11.270000,0.492600,0.139702,0.034413
sz.002091,2010-02-25,2009-12-31,2010-02-25,1342997518.470000,779507458.030000,0.083332,20.560000,0.610000,-0.153511,0.258981
sz.002092,2010-02-26,2009-12-31,2010-02-26,7477169497.710000,2553942362.140000,-0.023638,4.110000,0.192000,-0.030775,-0.275218
sz.002092,2010-07-31,2010-06-30,2010-07-31,9567131988.400000,6366064216.530000,0.075997,2.300000,0.144000,0.083536,2.849652
sz.002094,2010-02-27,2009-12-31,2010-02-27,889656915.470000,434983709.260000,-0.028581,3.130000,0.060000,-0.006427,-0.270200
sz.002094,2010-07-29,2010-06-30,2010-07-29,945441900.000000,444574000.000000,0.028334,2.710000,0.060000,0.467077,1.432670
sz.002095,2010-02-24,2009-12-31,2010-02-24,475445754.160000,398222914.490000,0.103912,10.190000,0.450000,0.271366,0.200405
sz.002096,2010-02-09,2009-12-31,2010-02-09,631909653.180000,398546945.720000,0.492219,30.830000,0.820000,0.480938,5.220823
sz.002097,2010-02-26,2009-12-31,2010-02-26,2707539731.270000,1303059593.780000,0.195269,8.430000,0.384400,0.164052,0.720805
sz.002097,2010-07-30,2010-06-30,2010-07-30,3791214640.280000,1441222046.340000,0.329144,10.050000,0.502900,1.099007,2.389782
sz.002098,2010-02-26,2009-12-31,2010-02-26,1266880500.290000,548798142.790000,0.069526,5.880000,0.205000,-0.120394,1.556719
sz.002099,2010-02-24,2009-12-31,2010-02-24,995131493.830000,558804107.900000,0.028869,5.490000,0.190000,-0.159465,0.124555
sz.002099,2010-07-31,2010-06-30,2010-07-31,1077928554.720000,589591676.480000,0.204879,8.070000,0.290000,0.247001,2.894484
sz.002100,2010-02-27,2009-12-31,2010-02-27,1715796701.200000,727557339.110000,0.167262,14.320000,0.600000,0.910671,0.253314
sz.002101,2010-01-22,2009-12-31,2010-01-22,692449440.780000,404673731.120000,0.252562,12.300000,0.680000,-0.106662,0.695413
sz.002102,2010-02-27,2009-12-31,2010-02-27,1324763000.000000,387042300.000000,0.010372,1.930000,0.040000,0.569562,-0.420056
sz.002103,2010-02-27,2009-12-31,2010-02-27,1053232906.380000,684699779.970000,0.015415,10.580000,0.320000,-0.024515,0.272547
sz.002103,2010-07-30,2010-06-30,2010-07-30,1205571533.380000,672217048.590000,-0.039954,3.150000,0.100000,0.394843,-0.253455
sz.002104,2010-01-29,2009-12-31,2010-01-29,592639082.820000,544882390.520000,0.043769,18.340000,0.320100,0.134786,0.155747
sz.002105,2010-02-10,2009-12-31,2010-02-10,1016636843.040000,503372723.780000,0.066223,9.140000,0.170000,-0.255248,0.551405
sz.002106,2010-02-26,2009-12-31,2010-02-26,2079117600.000000,1686967600.000000,-0.109383,10.980000,0.535500,0.181221,-0.146002
sz.002106,2010-07-30,2010-06-30,2010-07-30,2126031300.000000,1758221700.000000,0.214849,9.000000,0.363900,0.870146,1.520582
sz.002107,2010-02-27,2009-12-31,2010-02-27,773165455.960000,688400291.970000,0.002909,7.900000,0.320000,-0.225152,-0.222681
sz.002108,2010-02-04,2009-12-31,2010-02-04,971665000.000000,496296900.000000,0.587957,23.180000,1.060000,0.165638,1.439872
sz.002108,2010-07-29,2010-06-30,2010-07-29,1132211300.000000,535107400.000000,0.062480,9.290000,0.290000,0.805660,0.209868
sz.002109,2010-02-10,2009-12-31,2010-02-10,1497489216.000000,1014119933.130000,-0.210572,9.300000,0.250000,0.022530,-0.480257
sz.002110,2010-02-23,2009-12-31,2010-02-23,7436267909.230000,2643646337.220000,0.014068,1.610000,0.079000,-0.231289,1.661284
sz.002111,2010-02-03,2009-12-31,2010-02-03,852520000.000000,420610000.000000,-0.105039,12.480000,0.350000,-0.109171,-0.255797
sz.002112,2010-02-25,2009-12-31,2010-02-25,1226070000.000000,435860000.000000,0.145521,9.550000,0.360000,-0.003694,0.248197
sz.002112,2010-07-31,2010-06-30,2010-07-31,1156918728.420000,456068480.500000,0.036259,5.420000,0.220000,-0.152711,0.517824
sz.002113,2010-02-26,2009-12-31,2010-02-26,664470820.250000,368961175.340000,-0.607135,-10.130000,-0.568000,0.413445,-12.441647
sz.002115,2010-02-12,2009-12-31,2010-02-12,1448796317.780000,654570038.620000,0.145918,16.890000,0.616100,0.845696,0.720808
sz.002116,2010-02-26,2009-12-31,2010-02-26,1383800000.000000,455720000.000000,0.052495,13.740000,0.549000,0.155040,0.072172
sz.002116,2010-07-27,2010-06-30,2010-07-27,1421799097.440000,451068997.850000,0.008867,0.000000,0.270000,0.217037,0.246564
sz.002119,2010-02-26,2009-12-31,2010-02-26,1086691223.310000,595091631.460000,0.213476,0.000000,0.250000,-0.051210,2.463366
sz.002119,2010-07-30,2010-06-30,2010-07-30,1318299886.290000,617996057.350000,0.076963,4.500000,0.140000,0.897859,2.357250
sz.002120,2010-02-26,2009-12-31,2010-02-26,940963875.490000,357513918.070000,-0.056806,0.000000,0.220000,-0.004054,-0.081756
